player_id,stat_id,name,team,pos,salary,schedule_id,home_moneyline,away_moneyline,home_total,away_total,opp,order,rpos,partner_id
35673,0,"Jared Goff",DET,QB,6900.00,80286,159,-190,21.5,25,CIN,1B,QB,38435
35674,0,"Mike Thomas",CIN,WR,4600.00,80286,159,-190,21.5,25,DET,9B,WR,55694
35677,0,"Jeff Driskel",HOU,QB,6000.00,80290,-461,355,26.75,16.75,IND,,,30253
35682,0,"Troymaine Pope",TBB,RB,4500.00,80294,247,-305,22.75,29.75,PHI,,,72676
35683,0,"Alex Collins",SEA,RB,5800.00,80297,-223,185,23.75,18.75,PIT,2B,RB,40843
35692,0,"C.J. Prosise",TBB,RB,4500.00,80294,247,-305,22.75,29.75,PHI,,,33472
36825,0,"Tim Patrick",DEN,WR,6100.00,80288,-199,167,24,20,LVR,6B,WR,57091
36828,0,"C.J. Board",NYG,WR,4800.00,80291,303,-387,20.25,28.25,LAR,10B,WR,80281
36829,0,"Taquan Mizzell",NYG,WR,4500.00,80291,303,-387,20.25,28.25,LAR,,,41155
36830,0,"Josh Malone",DEN,WR,4500.00,80288,-199,167,24,20,LVR,,,52410
36831,0,"Jake Elliott",PHI,K,7000.00,80294,247,-305,22.75,29.75,TBB,13B,K,41235
36833,0,"Joe Mixon",CIN,RB,7000.00,80286,159,-190,21.5,25,DET,2B,RB,52442
36834,0,"Mason Schreck",CIN,TE,4000.00,80286,159,-190,21.5,25,DET,,,47551
36835,0,"John Ross",NYG,WR,5400.00,80291,303,-387,20.25,28.25,LAR,8B,WR,41475
36837,0,"Cethan Carter",MIA,TE,5000.00,80285,109,-128,22.75,24.25,JAC,12B,TE,38722
36841,0,"DeShone Kizer",TEN,QB,6000.00,80295,199,-243,23.75,29.25,BUF,,,57537
36842,0,"Zane Gonzalez",CAR,K,8500.00,80289,117,-139,21.25,23.75,MIN,13B,K,39369
36844,0,"David Njoku",CLE,TE,5100.00,80298,-162,137,25.75,22.75,ARI,9B,TE,55335
36847,0,"Joshua Dobbs",PIT,QB,6000.00,80297,-223,185,23.75,18.75,SEA,,,40407
36849,0,"JuJu Smith-Schuster",PIT,WR,5000.00,80297,-223,185,23.75,18.75,SEA,,,55987
36851,0,"James Conner",ARI,RB,6100.00,80298,-162,137,25.75,22.75,CLE,3B,RB,40687
36853,0,"Tanner Gentry",BUF,WR,4500.00,80295,199,-243,23.75,29.25,TEN,,,46374
36854,0,"Mitchell Trubisky",BUF,QB,6100.00,80295,199,-243,23.75,29.25,TEN,,,38628
36857,0,"Adam Shaheen",MIA,TE,5000.00,80285,109,-128,22.75,24.25,JAC,,,79967
36858,0,"Tarik Cohen",CHI,RB,4600.00,80296,191,-236,19.25,25.25,GBP,,,79974
36860,0,"Robert Tonyan",GBP,TE,5200.00,80296,191,-236,19.25,25.25,CHI,11B,TE,80353
36865,0,"Kenny Golladay",NYG,WR,6000.00,80291,303,-387,20.25,28.25,LAR,,,54244
36871,0,"Aaron Jones",GBP,RB,8000.00,80296,191,-236,19.25,25.25,CHI,2B,RB,40442
36872,0,"Jamaal Williams",DET,RB,5700.00,80286,159,-190,21.5,25,CIN,3B,RB,45631
36885,0,"Dalvin Cook",MIN,RB,8800.00,80289,117,-139,21.25,23.75,CAR,2B,RB,54140
36886,0,"Rodney Adams",CHI,WR,4500.00,80296,191,-236,19.25,25.25,GBP,,,45307
36889,0,"Zay Jones",LVR,WR,4700.00,80288,-199,167,24,20,DEN,9B,WR,41305
36892,0,"Jason Croom",PHI,TE,4000.00,80294,247,-305,22.75,29.75,TBB,,,30800
36893,0,"Nathan Peterman",LVR,QB,6200.00,80288,-199,167,24,20,DEN,,,30761
36900,0,"Isaiah Ford",MIA,WR,5000.00,80285,109,-128,22.75,24.25,JAC,8B,WR,56356
36901,0,"Jacob Hollister",JAC,TE,5500.00,80285,109,-128,22.75,24.25,MIA,12B,TE,54007
36903,0,"Cody Hollister",TEN,WR,4500.00,80295,199,-243,23.75,29.25,BUF,,,53913
36906,0,"Elijah McGuire",KCC,RB,4500.00,80287,243,-301,23.75,30.25,WAS,,,44103
36908,0,"Chad Hansen",DET,WR,4500.00,80286,159,-190,21.5,25,CIN,,,55940
36910,0,"Anthony Firkser",TEN,TE,4700.00,80295,199,-243,23.75,29.25,BUF,11B,TE,80294
36918,0,"Evan Baylis",KCC,TE,4000.00,80287,243,-301,23.75,30.25,WAS,,,29390
36919,0,"Dare Ogunbowale",JAC,RB,6000.00,80285,109,-128,22.75,24.25,MIA,4B,RB,28827
36923,0,"Deshaun Watson",HOU,QB,6100.00,80290,-461,355,26.75,16.75,IND,,,54879
36925,0,"P.J. Walker",CAR,QB,6000.00,80289,117,-139,21.25,23.75,MIN,,,41827
36928,0,"Mo Alie-Cox",IND,TE,5000.00,80290,-461,355,26.75,16.75,HOU,11B,TE,24533
36932,0,"Marlon Mack",IND,RB,5000.00,80290,-461,355,26.75,16.75,HOU,4B,RB,57909
36933,0,"Darrell Daniels",ARI,TE,4000.00,80298,-162,137,25.75,22.75,CLE,11B,TE,41469
36934,0,"JoJo Natson",CLE,WR,4500.00,80298,-162,137,25.75,22.75,ARI,,,44280
36941,0,"Leonard Fournette",TBB,RB,6600.00,80294,247,-305,22.75,29.75,PHI,2B,RB,52922
36943,0,"Dede Westbrook",MIN,WR,4500.00,80289,117,-139,21.25,23.75,CAR,8B,WR,60910
36945,0,"Khalfani Muhammad",ARI,RB,4500.00,80298,-162,137,25.75,22.75,CLE,,,41371
36947,0,"Taywan Taylor",HOU,WR,4500.00,80290,-461,355,26.75,16.75,IND,,,47780
36950,0,"Jonnu Smith",NEP,TE,4800.00,80292,156,-186,23.5,27,DAL,11B,TE,48116
36954,0,"Cooper Rush",DAL,QB,6000.00,80292,156,-186,23.5,27,NEP,,,44715
36955,0,"Ryan Switzer",CLE,WR,4500.00,80298,-162,137,25.75,22.75,ARI,,,38634
36957,0,"Noah Brown",DAL,WR,4500.00,80292,156,-186,23.5,27,NEP,8B,WR,56248
36959,0,"Blake Jarwin",DAL,TE,4600.00,80292,156,-186,23.5,27,NEP,11B,TE,27527
36968,0,"Evan Engram",NYG,TE,5000.00,80291,303,-387,20.25,28.25,LAR,12B,TE,41872
36969,0,"Davis Webb",BUF,QB,6000.00,80295,199,-243,23.75,29.25,TEN,,,39795
36971,0,"Mack Hollins",MIA,WR,6000.00,80285,109,-128,22.75,24.25,JAC,7B,WR,25267
36972,0,"Greg Ward",PHI,WR,4800.00,80294,247,-305,22.75,29.75,TBB,8B,WR,40434
36973,0,"Corey Clement",DAL,RB,4600.00,80292,156,-186,23.5,27,NEP,4B,RB,40758
36977,0,"Samaje Perine",CIN,RB,5700.00,80286,159,-190,21.5,25,DET,,,52451
36978,0,"Zach Pascal",IND,WR,5300.00,80290,-461,355,26.75,16.75,HOU,8B,WR,53390
36981,0,"Jeremy Sprinkle",DAL,TE,4100.00,80292,156,-186,23.5,27,NEP,12B,TE,31169
36986,0,"Eric Saubert",DEN,TE,4000.00,80288,-199,167,24,20,LVR,13B,TE,79980
36989,0,"Brian Hill",TEN,RB,4500.00,80295,199,-243,23.75,29.25,BUF,,,54010
36990,0,"Reggie Davis",DAL,WR,4500.00,80292,156,-186,23.5,27,NEP,,,39930
36991,0,"Curtis Samuel",WAS,WR,5000.00,80287,243,-301,23.75,30.25,KCC,,,52613
36994,0,"Christian McCaffrey",CAR,RB,10000.00,80289,117,-139,21.25,23.75,MIN,,,55050
36996,0,"Harrison Butker",KCC,K,9500.00,80287,243,-301,23.75,30.25,WAS,15B,K,41642
37002,0,"Chris Godwin",TBB,WR,7300.00,80294,247,-305,22.75,29.75,PHI,8B,WR,55635
37003,0,"Antony Auclair",HOU,TE,4400.00,80290,-461,355,26.75,16.75,IND,13B,TE,80011
37004,0,"O.J. Howard",TBB,TE,4900.00,80294,247,-305,22.75,29.75,PHI,11B,TE,39286
37006,0,"Jeremy McNichols",TEN,RB,5200.00,80295,199,-243,23.75,29.25,BUF,3B,RB,56648
37011,0,"Isaiah McKenzie",BUF,WR,4600.00,80295,199,-243,23.75,29.25,TEN,10B,WR,53639
37015,0,"Kareem Hunt",CLE,RB,7400.00,80298,-162,137,25.75,22.75,ARI,2B,RB,45229
37017,0,"Marcus Kemp",KCC,WR,4600.00,80287,243,-301,23.75,30.25,WAS,11B,WR,45964
37022,0,"Patrick Mahomes",KCC,QB,9000.00,80287,243,-301,23.75,30.25,WAS,1B,QB,57439
37024,0,"Gehrig Dieter",KCC,WR,4500.00,80287,243,-301,23.75,30.25,WAS,,,32161
37025,0,"Isaac Whitney",ARI,WR,4500.00,80298,-162,137,25.75,22.75,CLE,,,60835
37028,0,"Pharaoh Brown",HOU,TE,4500.00,80290,-461,355,26.75,16.75,IND,12B,TE,29411
37034,0,"Austin Ekeler",LAC,RB,8400.00,80293,-147,124,26.75,23.75,BAL,2B,RB,80001
37035,0,"Andre Patton",PHI,WR,4500.00,80294,247,-305,22.75,29.75,TBB,,,41221
37037,0,"Mike Williams",LAC,WR,8000.00,80293,-147,124,26.75,23.75,BAL,5B,WR,39829
37041,0,"Chad Williams",KCC,WR,4500.00,80287,243,-301,23.75,30.25,WAS,,,79972
37044,0,"Ricky Seals-Jones",WAS,TE,5000.00,80287,243,-301,23.75,30.25,KCC,11B,TE,40977
37050,0,"Cooper Kupp",LAR,WR,8200.00,80291,303,-387,20.25,28.25,NYG,5B,WR,79970
37051,0,"Josh Reynolds",TEN,WR,4900.00,80295,199,-243,23.75,29.25,BUF,10B,WR,53097
37055,0,"Johnny Mundt",LAR,TE,4100.00,80291,303,-387,20.25,28.25,NYG,11B,TE,40371
37058,0,"Gerald Everett",SEA,TE,4900.00,80297,-223,185,23.75,18.75,PIT,10B,TE,57299
37060,0,"Matt Breida",BUF,RB,4600.00,80295,199,-243,23.75,29.25,TEN,,,53303
37061,0,"C.J. Beathard",JAC,QB,5000.00,80285,109,-128,22.75,24.25,MIA,,,27986
37063,0,"Victor Bolden",DET,WR,4500.00,80286,159,-190,21.5,25,CIN,,,41954
37065,0,"Cole Hikutini",NYG,TE,4000.00,80291,303,-387,20.25,28.25,LAR,,,62127
37066,0,"Trent Taylor",CIN,WR,4500.00,80286,159,-190,21.5,25,DET,,,43416
37067,0,"Nick Mullens",CLE,QB,6000.00,80298,-162,137,25.75,22.75,ARI,,,41562
37068,0,"Kendrick Bourne",NEP,WR,5200.00,80292,156,-186,23.5,27,DAL,7B,WR,80289
37072,0,"Tyrone Swoopes",WAS,TE,4000.00,80287,243,-301,23.75,30.25,KCC,,,38528
37073,0,"Chris Carson",SEA,RB,6400.00,80297,-223,185,23.75,18.75,PIT,,,64119
37074,0,"Cyril Grayson",TBB,WR,3000.00,80294,247,-305,22.75,29.75,PHI,,,79920
37075,0,"Amara Darboh",DEN,WR,4500.00,80288,-199,167,24,20,LVR,,,28055
37076,0,"David Moore",DEN,WR,4500.00,80288,-199,167,24,20,LVR,8B,WR,79987
37415,0,"Fred Brown",TEN,WR,4500.00,80295,199,-243,23.75,29.25,BUF,,,31602
37423,0,"Dan Arnold",JAC,TE,7000.00,80285,109,-128,22.75,24.25,MIA,10B,TE,80546
37500,0,"De'Quan Hampton",SEA,WR,4500.00,80297,-223,185,23.75,18.75,PIT,,,63586
37501,0,"Trey Edmunds",PIT,RB,4500.00,80297,-223,185,23.75,18.75,SEA,,,26384
37980,0,"Colin Thompson",CAR,TE,4000.00,80289,117,-139,21.25,23.75,MIN,12B,TE,30272
49097,0,"Brandon Zylstra",CAR,WR,4700.00,80289,117,-139,21.25,23.75,MIN,8B,WR,82731
328094,0,"Gus Edwards",BAL,RB,4500.00,80293,-147,124,26.75,23.75,LAC,,,40167
328096,0,"Mark Andrews",BAL,TE,6300.00,80293,-147,124,26.75,23.75,LAC,12B,TE,52436
328097,0,"Lamar Jackson",BAL,QB,8200.00,80293,-147,124,26.75,23.75,LAC,1B,QB,63115
328118,0,"Logan Woodside",TEN,QB,6000.00,80295,199,-243,23.75,29.25,BUF,,,45259
328122,0,"Jordan Franks",CLE,TE,4000.00,80298,-162,137,25.75,22.75,ARI,,,57325
328123,0,"Auden Tate",CIN,WR,4700.00,80286,159,-190,21.5,25,DET,8B,WR,64339
328152,0,"Nick Chubb",CLE,RB,8100.00,80298,-162,137,25.75,22.75,ARI,,,53562
328153,0,"Dontrell Hilliard",HOU,RB,4500.00,80290,-461,355,26.75,16.75,IND,,,52808
328156,0,"Antonio Callaway",KCC,WR,4500.00,80287,243,-301,23.75,30.25,WAS,,,63360
328157,0,"Baker Mayfield",CLE,QB,6800.00,80298,-162,137,25.75,22.75,ARI,1B,QB,41535
328160,0,"Damion Ratley",DAL,WR,4500.00,80292,156,-186,23.5,27,NEP,,,60861
328180,0,"James Washington",PIT,WR,5200.00,80297,-223,185,23.75,18.75,SEA,8B,WR,55748
328181,0,"Mason Rudolph",PIT,QB,6100.00,80297,-223,185,23.75,18.75,SEA,,,53729
328187,0,"Jaylen Samuels",PIT,RB,4500.00,80297,-223,185,23.75,18.75,SEA,,,55323
328210,0,"Javon Wims",LVR,WR,4500.00,80288,-199,167,24,20,DEN,,,71359
328211,0,"Ryan Nall",CHI,RB,4500.00,80296,191,-236,19.25,25.25,GBP,3B,RB,57064
328212,0,"Anthony Miller",HOU,WR,4700.00,80290,-461,355,26.75,16.75,IND,,,41936
328241,0,"Ryan Santoso",DET,K,8500.00,80286,159,-190,21.5,25,CIN,,,38768
328242,0,"Brandon Powell",MIA,WR,5000.00,80285,109,-128,22.75,24.25,JAC,,,52345
328269,0,"Equanimeous St. Brown",GBP,WR,4500.00,80296,191,-236,19.25,25.25,CHI,8B,WR,64841
328271,0,"Tim Boyle",DET,QB,6000.00,80286,159,-190,21.5,25,CIN,,,40482
328273,0,"Kevin Rader",PIT,TE,4000.00,80297,-223,185,23.75,18.75,SEA,,,83226
328275,0,"Marquez Valdes-Scantling",GBP,WR,5000.00,80296,191,-236,19.25,25.25,CHI,,,40647
328302,0,"Mike Boone",DEN,RB,4500.00,80288,-199,167,24,20,LVR,4B,RB,58041
328304,0,"Tyler Conklin",MIN,TE,5100.00,80289,117,-139,21.25,23.75,CAR,10B,TE,60451
328305,0,"Chad Beebe",MIN,WR,4500.00,80289,117,-139,21.25,23.75,CAR,,,43912
328307,0,"Daniel Carlson",LVR,K,9500.00,80288,-199,167,24,20,DEN,14B,K,40856
328330,0,"Robert Foster",DAL,WR,4500.00,80292,156,-186,23.5,27,NEP,,,42107
328331,0,"Josh Allen",BUF,QB,8800.00,80295,199,-243,23.75,29.25,TEN,1B,QB,62239
328333,0,"Ray-Ray McCloud",PIT,WR,4900.00,80297,-223,185,23.75,18.75,SEA,9B,WR,62055
328336,0,"Austin Proehl",LAC,WR,4500.00,80293,-147,124,26.75,23.75,BAL,,,53646
328361,0,"Jason Sanders",MIA,K,9000.00,80285,109,-128,22.75,24.25,JAC,13B,K,52767
328362,0,"Kalen Ballage",PIT,RB,4700.00,80297,-223,185,23.75,18.75,SEA,4B,RB,52371
328364,0,"Mike Gesicki",MIA,TE,9500.00,80285,109,-128,22.75,24.25,JAC,10B,TE,56265
328365,0,"Buddy Howell",LAR,RB,4500.00,80291,303,-387,20.25,28.25,NYG,,,55514
328366,0,"Durham Smythe",MIA,TE,5500.00,80285,109,-128,22.75,24.25,JAC,11B,TE,42046
328367,0,"Greg Joseph",MIN,K,9000.00,80289,117,-139,21.25,23.75,CAR,13B,K,55515
328391,0,"Sony Michel",LAR,RB,5400.00,80291,303,-387,20.25,28.25,NYG,3B,RB,53640
328395,0,"Ryan Izzo",SEA,TE,4000.00,80297,-223,185,23.75,18.75,PIT,,,55609
328396,0,"Danny Etling",MIN,QB,6000.00,80289,117,-139,21.25,23.75,CAR,,,38837
328421,0,"Chris Herndon",MIN,TE,4100.00,80289,117,-139,21.25,23.75,CAR,11B,TE,55336
328423,0,"Sam Darnold",CAR,QB,7500.00,80289,117,-139,21.25,23.75,MIN,1B,QB,63589
328459,0,"Jordan Thomas",IND,TE,4000.00,80290,-461,355,26.75,16.75,HOU,,,71386
328460,0,"Jester Weah",CHI,WR,4500.00,80296,191,-236,19.25,25.25,GBP,,,40674
328461,0,"Jordan Akins",HOU,TE,4200.00,80290,-461,355,26.75,16.75,IND,11B,TE,57338
328462,0,"Keke Coutee",IND,WR,4500.00,80290,-461,355,26.75,16.75,HOU,,,64242
328488,0,"Jordan Wilkins",IND,RB,4500.00,80290,-461,355,26.75,16.75,HOU,,,41867
328490,0,"Deon Cain",BAL,WR,4500.00,80293,-147,124,26.75,23.75,LAC,,,62042
328491,0,"Daurice Fountain",KCC,WR,4500.00,80287,243,-301,23.75,30.25,WAS,,,83086
328494,0,"Nyheim Hines",IND,RB,5100.00,80290,-461,355,26.75,16.75,HOU,3B,RB,63625
328522,0,"DJ Chark",JAC,WR,5000.00,80285,109,-128,22.75,24.25,MIA,,,52917
328523,0,"Allen Lazard",GBP,WR,5100.00,80296,191,-236,19.25,25.25,CHI,6B,WR,56809
328550,0,"Cameron Batson",TEN,WR,5000.00,80295,199,-243,23.75,29.25,BUF,,,57432
328551,0,"Jordan Veasy",HOU,WR,4500.00,80290,-461,355,26.75,16.75,IND,,,69150
328553,0,"Devin Ross",NEP,WR,4500.00,80292,156,-186,23.5,27,DAL,,,41430
328579,0,"Bo Scarbrough",LVR,RB,4500.00,80288,-199,167,24,20,DEN,,,56064
328582,0,"Michael Gallup",DAL,WR,5000.00,80292,156,-186,23.5,27,NEP,,,69956
328583,0,"Dalton Schultz",DAL,TE,6500.00,80292,156,-186,23.5,27,NEP,10B,TE,55042
328585,0,"David Wells",IND,TE,4000.00,80290,-461,355,26.75,16.75,HOU,,,46177
328586,0,"Cedrick Wilson",DAL,WR,5200.00,80292,156,-186,23.5,27,NEP,7B,WR,69581
328607,0,"Saquon Barkley",NYG,RB,6500.00,80291,303,-387,20.25,28.25,LAR,,,64401
328609,0,"Kyle Lauletta",JAC,QB,5000.00,80285,109,-128,22.75,24.25,MIA,,,83079
328643,0,"Dallas Goedert",PHI,TE,5900.00,80294,247,-305,22.75,29.75,TBB,,,83074
328670,0,"De'Mornay Pierson-El",DEN,WR,4500.00,80288,-199,167,24,20,LVR,,,52553
328676,0,"Darvin Kidsy",SEA,WR,4500.00,80297,-223,185,23.75,18.75,PIT,,,47249
328677,0,"Cam Sims",WAS,WR,4700.00,80287,243,-301,23.75,30.25,KCC,,,54472
328679,0,"Trey Quinn",LVR,WR,4500.00,80288,-199,167,24,20,DEN,,,52902
328700,0,"Kurt Benkert",GBP,QB,6000.00,80296,191,-236,19.25,25.25,CHI,,,39034
328710,0,"Ito Smith",MIN,RB,4500.00,80289,117,-139,21.25,23.75,CAR,,,55689
328714,0,"Devin Gray",BAL,WR,4500.00,80293,-147,124,26.75,23.75,LAC,,,68890
328733,0,"D.J. Moore",CAR,WR,7600.00,80289,117,-139,21.25,23.75,MIN,5B,WR,63043
328734,0,"Reggie Bonnafon",CAR,RB,4500.00,80289,117,-139,21.25,23.75,MIN,,,55224
328735,0,"Ian Thomas",CAR,TE,4400.00,80289,117,-139,21.25,23.75,MIN,10B,TE,72515
328736,0,"Kyle Allen",WAS,QB,6000.00,80287,243,-301,23.75,30.25,KCC,,,53095
328763,0,"Boston Scott",PHI,RB,4500.00,80294,247,-305,22.75,29.75,TBB,4B,RB,43433
328764,0,"Keith Kirkwood",CAR,WR,4500.00,80289,117,-139,21.25,23.75,MIN,,,45997
328768,0,"Deon Yelder",TBB,TE,4000.00,80294,247,-305,22.75,29.75,PHI,13B,TE,47788
328793,0,"Justin Watson",TBB,WR,4500.00,80294,247,-305,22.75,29.75,PHI,,,83083
328794,0,"Ronald Jones",TBB,RB,5200.00,80294,247,-305,22.75,29.75,PHI,4B,RB,63591
328823,0,"Troy Fumagalli",NEP,TE,4000.00,80292,156,-186,23.5,27,DAL,,,40746
328826,0,"DaeSean Hamilton",DEN,WR,4500.00,80288,-199,167,24,20,LVR,,,41741
328827,0,"Courtland Sutton",DEN,WR,6600.00,80288,-199,167,24,20,LVR,5B,WR,57403
328829,0,"Royce Freeman",CAR,RB,5100.00,80289,117,-139,21.25,23.75,MIN,3B,RB,55970
328830,0,"Phillip Lindsay",HOU,RB,4700.00,80290,-461,355,26.75,16.75,IND,4B,RB,41426
328853,0,"Byron Pringle",KCC,WR,5200.00,80287,243,-301,23.75,30.25,WAS,9B,WR,69295
328854,0,"Darrel Williams",KCC,RB,5200.00,80287,243,-301,23.75,30.25,WAS,2B,RB,52897
328883,0,"Marcus Baugh",PIT,TE,4000.00,80297,-223,185,23.75,18.75,SEA,,,38805
328885,0,"Marcell Ateman",LVR,WR,4500.00,80288,-199,167,24,20,DEN,,,41042
328888,0,"Eddy Pineiro",WAS,K,5000.00,80287,243,-301,23.75,30.25,KCC,,,69307
328912,0,"Dylan Cantrell",WAS,TE,4000.00,80287,243,-301,23.75,30.25,KCC,,,41552
328913,0,"Justin Jackson",LAC,RB,4800.00,80293,-147,124,26.75,23.75,BAL,4B,RB,55165
328948,0,"Chase Edmonds",ARI,RB,5900.00,80298,-162,137,25.75,22.75,CLE,2B,RB,83081
328951,0,"Andrew Vollert",IND,TE,4000.00,80290,-461,355,26.75,16.75,HOU,,,43993
328952,0,"Christian Kirk",ARI,WR,5900.00,80298,-162,137,25.75,22.75,CLE,7B,WR,60858
328977,0,"Codey McElroy",TBB,TE,4100.00,80294,247,-305,22.75,29.75,PHI,,,68155
328981,0,"John Kelly",CLE,RB,4500.00,80298,-162,137,25.75,22.75,ARI,,,63479
329006,0,"Dante Pettis",NYG,WR,4500.00,80291,303,-387,20.25,28.25,LAR,11B,WR,56698
329034,0,"Caleb Scott",LVR,WR,4500.00,80288,-199,167,24,20,DEN,,,56051
329037,0,"Will Dissly",SEA,TE,4600.00,80297,-223,185,23.75,18.75,PIT,11B,TE,56708
329038,0,"Rashaad Penny",SEA,RB,4800.00,80297,-223,185,23.75,18.75,PIT,,,57840
329039,0,"Alex McGough",SEA,QB,6000.00,80297,-223,185,23.75,18.75,PIT,,,54507
471650,0,"Chris Lacy",CHI,WR,4500.00,80296,191,-236,19.25,25.25,GBP,,,55750
508241,0,"Nick Bellore",SEA,RB,4500.00,80297,-223,185,23.75,18.75,PIT,,,14820
508426,0,"John Wolford",LAR,QB,6100.00,80291,303,-387,20.25,28.25,NYG,,,56192
509432,0,"Khadarel Hodge",DET,WR,4700.00,80286,159,-190,21.5,25,CIN,7B,WR,85306
509617,0,"Malik Turner",DAL,WR,4500.00,80292,156,-186,23.5,27,NEP,9B,WR,55088
523069,0,"Patrick Ricard",BAL,RB,4500.00,80293,-147,124,26.75,23.75,LAC,,,80299
748330,0,"Diontae Spencer",DEN,WR,4500.00,80288,-199,167,24,20,LVR,10B,WR,54817
926401,0,"Christian Wade",BUF,RB,4500.00,80295,199,-243,23.75,29.25,TEN,,,103352
962909,0,"Tristan Vizcaino",LAC,K,9000.00,80293,-147,124,26.75,23.75,BAL,13B,K,56715
963120,0,"Jakob Johnson",NEP,RB,4500.00,80292,156,-186,23.5,27,DAL,,,52409
972489,0,"Marquise Brown",BAL,WR,7000.00,80293,-147,124,26.75,23.75,LAC,6B,WR,86687
972533,0,"Ishmael Hyman",CAR,WR,4500.00,80289,117,-139,21.25,23.75,MIN,,,40148
972605,0,"T.J. Hockenson",DET,TE,6400.00,80286,159,-190,21.5,25,CIN,10B,TE,71706
972721,0,"N'Keal Harry",NEP,WR,5000.00,80292,156,-186,23.5,27,DAL,8B,WR,69168
972884,0,"Daniel Jones",NYG,QB,7200.00,80291,303,-387,20.25,28.25,LAR,1B,QB,63519
972934,0,"Dwayne Haskins",PIT,QB,6000.00,80297,-223,185,23.75,18.75,SEA,,,73183
973054,0,"Noah Fant",DEN,TE,5800.00,80288,-199,167,24,20,LVR,12B,TE,71705
973101,0,"Josh Jacobs",LVR,RB,6800.00,80288,-199,167,24,20,DEN,2B,RB,72731
973153,0,"Kyler Murray",ARI,QB,8400.00,80298,-162,137,25.75,22.75,CLE,1B,QB,63484
981965,0,"Justice Hill",BAL,RB,4500.00,80293,-147,124,26.75,23.75,LAC,,,71521
981967,0,"Trace McSorley",BAL,QB,6000.00,80293,-147,124,26.75,23.75,LAC,,,56286
981968,0,"Miles Boykin",BAL,WR,4500.00,80293,-147,124,26.75,23.75,LAC,9B,WR,64827
